ip,date,time,zone,cik,accession,extention,code,size,idx,norefer,noagent,find,crawler,browser
129.250.150.jdd,2006-03-26,16:39:02,500.0,1054503.0,0000935836-04-000245,xslF345X02/primary_doc.xml,200.0,44075.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,16:39:24,500.0,1106594.0,0001179110-05-016230,xslF345X02/edgar.xml,200.0,15589.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,16:43:04,500.0,1314021.0,0000950117-05-000250,xslF345X02/rsr_11208.xml,200.0,16745.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,16:49:14,500.0,1097391.0,0001181431-03-032021,xslF345X02/rrd23456.xml,200.0,20725.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,16:50:48,500.0,1263962.0,0000054441-05-000039,xslF345X02/primary_doc.xml,200.0,15828.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,16:51:01,500.0,1224665.0,0000892251-05-000861,xslF345X02/rolih4111005_ex.xml,200.0,16964.0,0.0,1.0,0.0,0.0,1.0,
129.250.150.jdd,2006-03-26,16:51:41,500.0,1313297.0,0000066740-05-000002,xslF345X02/edgardoc.xml,200.0,15999.0,0.0,1.0,0.0,0.0,1.0,
129.250.150.jdd,2006-03-26,16:52:33,500.0,1157606.0,0000077159-04-000046,xslF345X02/primary_doc.xml,200.0,15979.0,0.0,1.0,0.0,0.0,1.0,
129.250.150.jdd,2006-03-26,16:52:43,500.0,1007844.0,0001181431-06-019230,xslF345X02/rrd111744.xml,200.0,15465.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,16:56:03,500.0,1163760.0,0001140361-04-006286,xslF345X02/doc1.xml,200.0,15344.0,0.0,1.0,0.0,0.0,1.0,
129.250.150.jdd,2006-03-26,16:56:16,500.0,1222262.0,0001116679-03-001456,xslF345X01/edgar.xml,200.0,17314.0,0.0,1.0,0.0,0.0,1.0,
129.250.150.jdd,2006-03-26,16:58:01,500.0,1236722.0,0001181431-05-036176,xslF345X02/rrd83177.xml,200.0,18026.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,17:00:40,500.0,1180475.0,0000732717-03-000828,xslF345X02/doc4.xml,200.0,17853.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,17:04:32,500.0,1054503.0,0000935836-04-000245,xslF345X02/primary_doc.xml,200.0,44075.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,17:06:15,500.0,1280969.0,0000922907-05-000354,xslF345X02/birzer_051705ex.xml,200.0,12068.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,17:07:35,500.0,1248770.0,0001140361-05-000659,xslF345X02/doc1.xml,200.0,16439.0,0.0,1.0,0.0,0.0,1.0,
129.250.150.jdd,2006-03-26,17:07:39,500.0,1193946.0,0000783005-04-000027,xslF345X02/c0001193946d20040114f4f.xml,200.0,23878.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,17:12:20,500.0,1299603.0,0001299585-05-000017,xslF345X02/primary_doc.xml,200.0,15333.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,17:14:35,500.0,1242091.0,0001242091-03-000001,xslF345X02/primary_doc.xml,200.0,15848.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,17:15:07,500.0,1198425.0,0001140361-04-006986,xslF345X02/doc1.xml,200.0,21039.0,0.0,1.0,0.0,0.0,1.0,
129.250.150.jdd,2006-03-26,17:17:01,500.0,1162480.0,0001140003-04-000009,xslF345X02/primary_doc.xml,200.0,15137.0,0.0,1.0,0.0,0.0,1.0,
129.250.150.jdd,2006-03-26,17:19:03,500.0,1238882.0,0001181431-05-026475,xslF345X02/rrd78120.xml,200.0,18266.0,0.0,1.0,0.0,0.0,0.0,
129.250.150.jdd,2006-03-26,17:19:06,500.0,1300927.0,0001209191-04-045660,xslF345X02/doc3.xml,200.0,14308.0,0.0,1.0,0.0,0.0,0.0,
129.250.150.jdd,2006-03-26,17:19:25,500.0,1241880.0,0001140361-04-006046,xslF345X02/doc1.xml,200.0,16928.0,0.0,1.0,0.0,0.0,1.0,
129.250.150.jdd,2006-03-26,17:19:36,500.0,1300383.0,0000034088-05-000174,xslF345X02/primary_doc.xml,200.0,18194.0,0.0,1.0,0.0,0.0,1.0,
129.250.150.jdd,2006-03-26,17:19:56,500.0,1174952.0,0000104918-04-000009,xslF345X02/primary_doc.xml,200.0,16165.0,0.0,1.0,0.0,0.0,1.0,
129.250.150.jdd,2006-03-26,17:21:06,500.0,1206704.0,0001230018-05-000013,xslF345X02/primary_doc.xml,200.0,15396.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,17:22:05,500.0,1238882.0,0001181431-05-026475,xslF345X02/rrd78120.xml,200.0,18266.0,0.0,1.0,0.0,0.0,0.0,
129.250.150.jdd,2006-03-26,17:22:28,500.0,1041025.0,0001000096-05-000037,xslF345X02/form4chartwell_ex.xml,200.0,15319.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,17:22:44,500.0,1238882.0,0001181431-05-026475,xslF345X02/rrd78120.xml,200.0,18266.0,0.0,1.0,0.0,0.0,0.0,
129.250.150.jdd,2006-03-26,17:23:25,500.0,1238882.0,0001181431-05-026475,xslF345X02/rrd78120.xml,200.0,18266.0,0.0,1.0,0.0,0.0,0.0,
129.250.150.jdd,2006-03-26,17:27:05,500.0,1332058.0,0000921873-05-000032,xslF345X02/primary_doc.xml,200.0,12415.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,17:27:36,500.0,1247710.0,0001140361-04-006353,xslF345X02/doc1.xml,200.0,17039.0,0.0,1.0,0.0,0.0,1.0,
129.250.150.jdd,2006-03-26,17:29:05,500.0,1186323.0,0001186323-03-000001,xslF345X02/edgar.xml,200.0,15293.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,17:29:05,500.0,1186323.0,0001186323-04-000001,xslF345X02/edgar.xml,200.0,34346.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,17:30:38,500.0,1283504.0,0001181431-05-047247,xslF345X02/rrd89612.xml,200.0,15377.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,17:31:21,500.0,1238882.0,0001181431-05-026475,xslF345X02/rrd78120.xml,200.0,18266.0,0.0,1.0,0.0,0.0,0.0,
129.250.150.jdd,2006-03-26,17:31:50,500.0,1240314.0,0001140361-04-004941,xslF345X02/doc1.xml,200.0,17602.0,0.0,1.0,0.0,0.0,1.0,
129.250.150.jdd,2006-03-26,17:32:56,500.0,1283946.0,0001283946-04-000001,xslF345X02/primary_doc.xml,200.0,15802.0,0.0,1.0,0.0,0.0,1.0,
129.250.150.jdd,2006-03-26,17:34:13,500.0,1261737.0,0001261737-03-000001,xslF345X02/primary_doc.xml,200.0,16291.0,0.0,1.0,0.0,0.0,1.0,
129.250.150.jdd,2006-03-26,17:36:50,500.0,1302011.0,0001302011-05-000005,xslF345X02/primary_doc.xml,200.0,15347.0,0.0,1.0,0.0,0.0,1.0,
129.250.150.jdd,2006-03-26,17:39:48,500.0,1225947.0,0000045012-04-000222,xslF345X02/edgar.xml,200.0,18905.0,0.0,1.0,0.0,0.0,0.0,mie
129.250.150.jdd,2006-03-26,17:39:54,500.0,1263979.0,0001263979-06-000001,xslF345X02/primary_doc.xml,200.0,36631.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,17:43:07,500.0,1140107.0,0000097216-04-000205,xslF345X02/primary_doc.xml,200.0,16568.0,0.0,1.0,0.0,0.0,1.0,
129.250.150.jdd,2006-03-26,17:44:59,500.0,1274695.0,0001209191-04-054403,xslF345X02/doc4.xml,200.0,17445.0,0.0,1.0,0.0,0.0,0.0,mac
129.250.150.jdd,2006-03-26,17:47:57,500.0,1183129.0,0001140361-03-003392,xslF345X02/doc1.xml,200.0,19537.0,0.0,1.0,0.0,0.0,1.0,
129.250.150.jdd,2006-03-26,17:48:53,500.0,1171328.0,0001171328-05-000004,xslF345X02/primary_doc.xml,200.0,16339.0,0.0,1.0,0.0,0.0,1.0,
129.250.150.jdd,2006-03-26,17:49:29,500.0,933727.0,0001185851-05-000006,xslF345X02/edgar.xml,200.0,25838.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,17:53:30,500.0,1191324.0,0000794323-05-000077,xslF345X02/yat266.xml,200.0,15126.0,0.0,1.0,0.0,0.0,1.0,
129.250.150.jdd,2006-03-26,17:53:43,500.0,1174656.0,0000814898-04-000009,xslF345X02/c0001174656d20040102f4f.xml,200.0,27135.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,17:58:22,500.0,1304437.0,0001280995-05-000007,xslF345X02/primary_doc.xml,200.0,15368.0,0.0,1.0,0.0,0.0,1.0,
129.250.150.jdd,2006-03-26,17:59:31,500.0,1223827.0,0000047035-05-000024,xslF345X02/edgardoc.xml,200.0,15763.0,0.0,1.0,0.0,0.0,1.0,
129.250.150.jdd,2006-03-26,18:03:47,500.0,1052744.0,0001140361-04-006984,xslF345X02/doc1.xml,200.0,16148.0,0.0,1.0,0.0,0.0,1.0,
129.250.150.jdd,2006-03-26,18:04:19,500.0,1212011.0,0000737468-04-000136,xslF345X02/doc.xml,200.0,26546.0,0.0,1.0,0.0,0.0,1.0,
129.250.150.jdd,2006-03-26,18:06:26,500.0,1244403.0,0000935226-05-000020,xslF345X02/darwindornbushf4081205_ex.xml,200.0,32930.0,0.0,1.0,0.0,0.0,1.0,
129.250.150.jdd,2006-03-26,18:10:24,500.0,1232080.0,0000036995-04-000272,xslF345X02/doc4.xml,200.0,16964.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,18:12:07,500.0,1242463.0,0001181431-04-032628,xslF345X02/rrd46297.xml,200.0,14994.0,0.0,1.0,0.0,0.0,1.0,
129.250.150.jdd,2006-03-26,18:15:04,500.0,1187654.0,0001107618-04-000003,xslF345X02/primary_doc.xml,200.0,18164.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,18:15:09,500.0,1267590.0,0001072588-03-000356,xslF345X02/primary_doc.xml,200.0,11707.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,18:15:11,500.0,1107618.0,0001107618-05-000002,xslF345X02/edgar.xml,200.0,28635.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,18:15:12,500.0,1134267.0,0001134267-04-000002,xslF345X02/primary_doc.xml,200.0,15462.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,18:15:19,500.0,1139945.0,0001139945-03-000002,xslF345/primary_doc.xml,200.0,16176.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,18:15:24,500.0,1139967.0,0001139967-04-000002,xslF345X02/edgardoc.xml,200.0,23422.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,18:15:37,500.0,1171185.0,0001171185-04-000001,xslF345X02/edgardoc.xml,200.0,17726.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,18:15:54,500.0,1181329.0,0001181329-03-000001,xslF345X01/edgar.xml,200.0,16142.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,18:15:54,500.0,1181342.0,0001181342-03-000003,xslF345X02/edgar.xml,200.0,16101.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,18:15:59,500.0,1194062.0,0001194062-05-000001,xslF345X02/primary_doc.xml,200.0,18881.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,18:16:05,500.0,1201257.0,0001201257-05-000002,xslF345X02/edgardoc.xml,200.0,19252.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,18:16:08,500.0,1198106.0,0001198106-03-000001,xslF345X02/primary_doc.xml,200.0,15559.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,18:16:10,500.0,1189409.0,0001216827-04-000005,xslF345X02/edgardoc.xml,200.0,16244.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,18:16:13,500.0,1216820.0,0001216820-05-000003,xslF345X02/edgardoc.xml,200.0,16234.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,18:16:15,500.0,1216840.0,0001216840-05-000006,xslF345X02/edgardoc.xml,200.0,15354.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,18:16:20,500.0,1216874.0,0001216874-04-000001,xslF345X02/edgardoc.xml,200.0,16451.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,18:16:25,500.0,1216881.0,0001216881-04-000003,xslF345X02/edgardoc.xml,200.0,16445.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,18:16:28,500.0,1229375.0,0001229375-05-000004,xslF345X02/edgardoc.xml,200.0,16227.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,18:16:30,500.0,1240308.0,0001240308-05-000009,xslF345X02/edgardoc.xml,200.0,23329.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,18:16:34,500.0,1235787.0,0001237020-05-000003,xslF345X02/primary_doc.xml,200.0,15348.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,18:16:36,500.0,1253644.0,0001253644-05-000001,xslF345X02/primary_doc.xml,200.0,15232.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,18:16:38,500.0,1098947.0,0001304490-04-000009,xslF345X02/edgar.xml,200.0,16422.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,18:17:44,500.0,1242463.0,0001181431-04-032628,xslF345X02/rrd46297.xml,200.0,14994.0,0.0,1.0,0.0,0.0,1.0,
129.250.150.jdd,2006-03-26,18:23:00,500.0,1307216.0,0001179110-05-010226,xslF345X02/edgar.xml,200.0,15427.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,18:24:38,500.0,1180039.0,0000939057-05-000319,xslF345X02/primary_doc.xml,200.0,18494.0,0.0,1.0,0.0,0.0,1.0,
129.250.150.jdd,2006-03-26,18:27:18,500.0,1072770.0,0000077159-04-000057,xslF345X02/primary_doc.xml,200.0,15069.0,0.0,1.0,0.0,0.0,1.0,
129.250.150.jdd,2006-03-26,18:29:30,500.0,1197488.0,0001197488-03-000001,xslF345X02/edgar.xml,200.0,16538.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,18:29:38,500.0,1181782.0,0001209191-04-027428,xslF345X02/bna88957_bna07ts.xml,200.0,19147.0,0.0,1.0,0.0,0.0,1.0,
129.250.150.jdd,2006-03-26,18:29:41,500.0,1347391.0,0000318300-06-000027,xslF345X02/edgardoc.xml,200.0,18629.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,18:29:50,500.0,1031044.0,0001031044-03-000001,xslF345X01/you141.xml,200.0,15059.0,0.0,1.0,0.0,0.0,1.0,
129.250.150.jdd,2006-03-26,18:31:28,500.0,1231902.0,0001116502-05-001536,xslF345X02/jenne4_ex.xml,200.0,15518.0,0.0,1.0,0.0,0.0,1.0,
129.250.150.jdd,2006-03-26,18:33:42,500.0,1347391.0,0000318300-06-000027,xslF345X02/edgardoc.xml,200.0,18629.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,18:34:19,500.0,1108219.0,0001144204-05-026948,xslF345X02/v024692_ex.xml,200.0,34442.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,18:34:20,500.0,1108219.0,0001144204-04-020598,xslF345X02/v09388_shahanex.xml,200.0,55413.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,18:34:20,500.0,1108219.0,0001144204-05-023353,xslF345X02/v022770_ex.xml,200.0,26422.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,18:34:46,500.0,1237497.0,0001316743-05-000029,xslF345X02/edgar.xml,200.0,16043.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,18:35:35,500.0,1237254.0,0001209191-04-039484,xslF345X02/doc4.xml,200.0,21419.0,0.0,1.0,0.0,0.0,1.0,
129.250.150.jdd,2006-03-26,18:35:58,500.0,1254787.0,0001209191-05-040448,xslF345X02/doc4.xml,200.0,15871.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,18:36:52,500.0,1189025.0,0000077360-03-000136,xslF345X02/c0001189025d20030811f4f.xml,200.0,17864.0,0.0,1.0,0.0,0.0,1.0,
129.250.150.jdd,2006-03-26,18:37:27,500.0,1219708.0,0001181431-03-022502,xslF345X02/rrd16594.xml,200.0,30226.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,18:39:27,500.0,1223027.0,0000090185-04-000028,xslF345X02/primary_doc.xml,200.0,17881.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,18:39:40,500.0,1007048.0,0001072613-05-000749,xslF345X02/morrow_13292ex.xml,200.0,16389.0,0.0,1.0,0.0,0.0,1.0,
129.250.150.jdd,2006-03-26,18:39:43,500.0,1298007.0,0001298007-05-000003,xslF345X02/edgardoc.xml,200.0,22397.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,18:45:11,500.0,1229945.0,0001209191-05-003133,xslF345X02/doc4a.xml,200.0,16096.0,0.0,1.0,0.0,0.0,1.0,
129.250.150.jdd,2006-03-26,18:47:52,500.0,1261828.0,0001140361-03-003044,xslF345X02/doc1.xml,200.0,15354.0,0.0,1.0,0.0,0.0,1.0,
129.250.150.jdd,2006-03-26,18:50:18,500.0,1192011.0,0001192011-05-000005,xslF345X02/edgar.xml,200.0,33263.0,0.0,1.0,0.0,0.0,1.0,
129.250.150.jdd,2006-03-26,18:51:51,500.0,1326939.0,0001109935-05-000067,xslF345X02/edgardoc.xml,200.0,12361.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,18:53:09,500.0,1181512.0,0000055080-05-000004,xslF345X02/edgar.xml,200.0,16055.0,0.0,1.0,0.0,0.0,1.0,
129.250.150.jdd,2006-03-26,18:57:40,500.0,1229298.0,0001140361-04-006474,xslF345X02/doc1.xml,200.0,15319.0,0.0,1.0,0.0,0.0,1.0,
129.250.150.jdd,2006-03-26,18:57:45,500.0,1291928.0,0001209191-05-049237,xslF345X02/doc4.xml,200.0,27280.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,18:58:50,500.0,1226532.0,0001209191-06-006872,xslF345X02/doc4.xml,200.0,15273.0,0.0,1.0,0.0,0.0,1.0,
129.250.150.jdd,2006-03-26,18:59:12,500.0,1052947.0,0000944696-05-000027,xslF345X02/primary_doc.xml,200.0,17918.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,18:59:14,500.0,1291928.0,0001209191-05-049237,xslF345X02/doc4.xml,200.0,27280.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,19:02:50,500.0,1295026.0,0001181431-04-039750,xslF345X02/rrd50311.xml,200.0,15929.0,0.0,1.0,0.0,0.0,0.0,mac
129.250.150.jdd,2006-03-26,19:03:35,500.0,1256198.0,0001091491-06-000001,xslF345X02/primary_doc.xml,200.0,17411.0,0.0,1.0,0.0,0.0,1.0,
129.250.150.jdd,2006-03-26,19:05:17,500.0,1190848.0,0001209191-06-019817,xslF345X02/doc4.xml,200.0,15896.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,19:05:38,500.0,1315232.0,0001315232-05-000003,xslF345X02/primary_doc.xml,200.0,15330.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,19:05:54,500.0,1301893.0,0001315232-05-000006,xslF345X02/primary_doc.xml,200.0,15327.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,19:07:32,500.0,1203669.0,0001181431-05-057531,xslF345X02/rrd95197.xml,200.0,15530.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,19:07:32,500.0,1203669.0,0001181431-04-057599,xslF345X02/rrd60481.xml,200.0,15472.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,19:07:32,500.0,1203669.0,0001181431-05-007700,xslF345X02/rrd67717.xml,200.0,15475.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,19:10:30,500.0,1208691.0,0000072333-04-000073,xslF345X02/edgar.xml,200.0,33312.0,0.0,1.0,0.0,0.0,1.0,
129.250.150.jdd,2006-03-26,19:11:45,500.0,1310515.0,0001214659-05-001797,xslF345X02/d121251f4_ex.xml,200.0,15863.0,0.0,1.0,0.0,0.0,1.0,
129.250.150.jdd,2006-03-26,19:13:16,500.0,1217644.0,0001209191-04-004159,xslF345X02/doc4.xml,200.0,15728.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,19:14:01,500.0,1275688.0,0001140888-06-000030,xslF345X02/primary_doc.xml,200.0,16249.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,19:15:23,500.0,1225399.0,0001192382-05-000003,xslF345X02/edgar.xml,200.0,21337.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,19:16:00,500.0,1301410.0,0001209191-05-038772,xslF345X02/doc4.xml,200.0,18751.0,0.0,1.0,0.0,0.0,0.0,mac
129.250.150.jdd,2006-03-26,19:16:14,500.0,1219923.0,0000060667-04-000333,xslF345X02/edgardoc.xml,200.0,18027.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,19:16:49,500.0,1217644.0,0001209191-04-059288,xslF345X02/doc4.xml,200.0,31223.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,19:17:51,500.0,1213494.0,0001209191-05-042919,xslF345X02/doc4.xml,200.0,17588.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,19:18:46,500.0,1174970.0,0001034670-03-000025,xslF345X02/primary_doc.xml,200.0,15057.0,0.0,1.0,0.0,0.0,1.0,
129.250.150.jdd,2006-03-26,19:19:27,500.0,1280995.0,0001280995-05-000002,xslF345X02/primary_doc.xml,200.0,16478.0,0.0,1.0,0.0,0.0,1.0,
129.250.150.jdd,2006-03-26,19:20:49,500.0,1277217.0,0000899797-05-000023,xslF345X02/primary_doc.xml,200.0,11549.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,19:37:18,500.0,1174467.0,0000021076-05-000065,xslF345X02/tic326.xml,200.0,20676.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,19:37:23,500.0,1174467.0,0000012978-04-000188,xslF345X02/edgar.xml,200.0,19484.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,19:37:23,500.0,1174467.0,0000012978-03-000160,xslF345X02/edgar.xml,200.0,19278.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,19:40:50,500.0,1174467.0,0000012978-05-000032,xslF345X02/edgar.xml,200.0,15422.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,19:42:51,500.0,1342070.0,0001213900-05-001113,xslF345X02/f3redmile_edmonds1ex.xml,200.0,11734.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,19:42:59,500.0,1291324.0,0000950127-05-000344,xslF345X02/a5-156_ex.xml,200.0,16325.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,19:43:59,500.0,1291324.0,0000950127-05-000606,xslF345X02/a5-272_ex.xml,200.0,16727.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,19:45:43,500.0,1299634.0,0001199683-05-000062,xslF345X02/edgardoc.xml,200.0,17959.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,19:46:37,500.0,1100508.0,0000350737-05-000006,xslF345X02/form4-jt0405_ex.xml,200.0,15401.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,19:48:19,500.0,1292772.0,0001181431-04-032237,xslF345X02/rrd45940.xml,200.0,12428.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,19:49:03,500.0,1304671.0,0000939802-05-000724,xslF345X02/form3shneibalg100305_ex.xml,200.0,11919.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,19:49:32,500.0,1206142.0,0001010549-04-000820,xslF345X02/tiens3balloch123103_ex.xml,200.0,11761.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,19:49:36,500.0,1278301.0,0000902664-05-000871,xslF345X02/srz05-0357_ex.xml,200.0,28106.0,0.0,1.0,0.0,0.0,0.0,mie
129.250.150.jdd,2006-03-26,19:50:14,500.0,1342372.0,0001342372-05-000002,xslF345X02/edgar.xml,200.0,22562.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,19:50:19,500.0,1210749.0,0001210749-04-000003,xslF345X02/primary_doc.xml,200.0,33386.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,19:50:42,500.0,1210749.0,0001210749-03-000001,xslF345X02/primary_doc.xml,200.0,35875.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,19:50:57,500.0,1298875.0,0001298875-05-000001,xslF345X02/primary_doc.xml,200.0,22165.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,19:51:10,500.0,1266057.0,0000897069-04-001869,xslF345X02/kel3.xml,200.0,17465.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,19:53:06,500.0,1057720.0,0001057709-05-000054,xslF345X02/edgardoc.xml,200.0,15974.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,19:53:12,500.0,1057720.0,0001057709-05-000054,xslF345X02/edgardoc.xml,200.0,15974.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,19:53:20,500.0,1283946.0,0001283946-04-000004,xslF345X02/primary_doc.xml,200.0,16229.0,0.0,1.0,0.0,0.0,1.0,
129.250.150.jdd,2006-03-26,19:54:20,500.0,1271242.0,0001140361-05-006078,xslF345X02/doc1.xml,200.0,16149.0,0.0,1.0,0.0,0.0,1.0,
129.250.150.jdd,2006-03-26,19:54:44,500.0,1030119.0,0000874495-03-000001,xslF345/primary_doc.xml,200.0,15012.0,0.0,1.0,0.0,0.0,1.0,
129.250.150.jdd,2006-03-26,19:55:37,500.0,1222364.0,0001222364-04-000001,xslF345X02/goodrichform4111804_ex.xml,200.0,15290.0,0.0,1.0,0.0,0.0,1.0,
129.250.150.jdd,2006-03-26,19:56:11,500.0,1249341.0,0001181431-03-032795,xslF345X02/rrd23403.xml,200.0,14908.0,0.0,1.0,0.0,0.0,0.0,win
